season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,4,669,Ndoye,NFO,Midfielder,4.423333333333333,2,2.423333333333333,2.423333333333333
2025-2026,4,694,Mukiele,SUN,Defender,7.586666666666667,10,-2.413333333333333,2.413333333333333
2025-2026,4,373,Virgil,LIV,Defender,5.626666666666667,8,-2.373333333333333,2.373333333333333
2025-2026,4,37,Digne,AVL,Defender,2.6533333333333333,5,-2.3466666666666667,2.3466666666666667
2025-2026,4,342,Bogle,LEE,Defender,4.306666666666667,2,2.3066666666666666,2.3066666666666666
2025-2026,4,322,Tete,FUL,Defender,3.7133333333333334,6,-2.2866666666666666,2.2866666666666666
2025-2026,4,459,Ugarte,MUN,Midfielder,1.7266666666666666,4,-2.2733333333333334,2.2733333333333334
2025-2026,4,38,Konsa,AVL,Defender,3.783333333333333,6,-2.216666666666667,2.216666666666667
2025-2026,4,22,Merino,ARS,Midfielder,0.79,3,-2.21,2.21
2025-2026,4,21,Rice,ARS,Midfielder,3.2,1,2.2,2.2
2025-2026,4,253,Henderson,CRY,Goalkeeper,3.8033333333333332,6,-2.1966666666666668,2.1966666666666668
2025-2026,4,366,A.Becker,LIV,Goalkeeper,3.86,6,-2.14,2.14
2025-2026,4,205,Cullen,BUR,Midfielder,5.126666666666667,3,2.126666666666667,2.126666666666667
2025-2026,4,120,Schade,BRE,Midfielder,4.92,7,-2.08,2.08
2025-2026,4,421,Rodrigo,MCI,Midfielder,0.9233333333333333,3,-2.0766666666666667,2.0766666666666667
2025-2026,4,561,Mayenda,SUN,Forward,2.0733333333333333,0,2.0733333333333333,2.0733333333333333
2025-2026,4,613,Souček,WHU,Midfielder,0.07,-2,2.07,2.07
2025-2026,4,108,Ajer,BRE,Defender,1.9333333333333333,4,-2.0666666666666664,2.0666666666666664
2025-2026,4,32,Martinez,AVL,Goalkeeper,3.9366666666666665,6,-2.0633333333333335,2.0633333333333335
2025-2026,4,365,Nmecha,LEE,Forward,3.0566666666666666,1,2.0566666666666666,2.0566666666666666
2025-2026,4,637,Toti,WOL,Defender,0.013333333333333334,2,-1.9866666666666666,1.9866666666666666
2025-2026,4,627,Johnstone,WOL,Goalkeeper,1.0166666666666666,3,-1.9833333333333334,1.9833333333333334
2025-2026,4,525,Wood,NFO,Forward,2.9633333333333334,1,1.9633333333333334,1.9633333333333334
2025-2026,4,73,Smith,BOU,Defender,1.8933333333333333,0,1.8933333333333333,1.8933333333333333
2025-2026,4,328,Sessegnon,FUL,Midfielder,1.11,3,-1.89,1.89
2025-2026,4,341,Darlow,LEE,Goalkeeper,1.12,3,-1.88,1.88
2025-2026,4,152,Veltman,BHA,Defender,1.1266666666666667,3,-1.8733333333333333,1.8733333333333333
2025-2026,4,541,Reinildo,SUN,Defender,4.173333333333333,6,-1.826666666666667,1.826666666666667
2025-2026,4,532,Hume,SUN,Defender,4.1866666666666665,6,-1.8133333333333335,1.8133333333333335
2025-2026,4,256,Muñoz,CRY,Defender,3.21,5,-1.79,1.79
2025-2026,4,90,Scott,BOU,Midfielder,7.216666666666667,9,-1.7833333333333332,1.7833333333333332
2025-2026,4,6,Saliba,ARS,Defender,1.78,0,1.78,1.78
2025-2026,4,686,Ngumoha,LIV,Midfielder,2.776666666666667,1,1.7766666666666668,1.7766666666666668
2025-2026,4,164,O'Riley,BHA,Midfielder,1.75,0,1.75,1.75
2025-2026,4,36,Cash,AVL,Defender,3.256666666666667,5,-1.7433333333333332,1.7433333333333332
2025-2026,4,224,Cucurella,CHE,Defender,2.683333333333333,1,1.6833333333333331,1.6833333333333331
2025-2026,4,444,Yoro,MUN,Defender,2.6233333333333335,1,1.6233333333333335,1.6233333333333335
2025-2026,4,74,Truffert,BOU,Defender,3.5933333333333333,2,1.5933333333333333,1.5933333333333333
2025-2026,4,676,Ugochukwu,BUR,Midfielder,0.59,-1,1.5899999999999999,1.5899999999999999
2025-2026,4,606,Mavropanos,WHU,Defender,1.42,3,-1.58,1.58
2025-2026,4,387,Szoboszlai,LIV,Midfielder,4.58,3,1.58,1.58
2025-2026,4,220,Sánchez,CHE,Goalkeeper,3.5533333333333332,2,1.5533333333333332,1.5533333333333332
2025-2026,4,67,Petrović,BOU,Goalkeeper,3.546666666666667,2,1.5466666666666669,1.5466666666666669
2025-2026,4,517,Anderson,NFO,Midfielder,2.48,4,-1.52,1.52
2025-2026,4,200,Anthony,BUR,Midfielder,4.513333333333334,3,1.5133333333333336,1.5133333333333336
2025-2026,4,258,Mitchell,CRY,Defender,4.49,6,-1.5099999999999998,1.5099999999999998
2025-2026,4,370,Frimpong,LIV,Defender,2.49,4,-1.5099999999999998,1.5099999999999998
2025-2026,4,506,Murillo,NFO,Defender,1.5033333333333334,3,-1.4966666666666666,1.4966666666666666
2025-2026,4,20,Trossard,ARS,Midfielder,2.526666666666667,4,-1.4733333333333332,1.4733333333333332
2025-2026,4,668,Xhaka,SUN,Midfielder,3.53,5,-1.4700000000000002,1.4700000000000002
2025-2026,4,271,Kamada,CRY,Midfielder,1.5366666666666666,3,-1.4633333333333334,1.4633333333333334
2025-2026,4,202,Bruun Larsen,BUR,Midfielder,1.4566666666666668,0,1.4566666666666668,1.4566666666666668
2025-2026,4,593,P.M.Sarr,TOT,Midfielder,6.55,8,-1.4500000000000002,1.4500000000000002
2025-2026,4,371,Kerkez,LIV,Defender,1.4466666666666668,0,1.4466666666666668,1.4466666666666668
2025-2026,4,303,Garner,EVE,Midfielder,6.446666666666666,5,1.4466666666666663,1.4466666666666663
2025-2026,4,33,M.Bizot,AVL,Goalkeeper,1.4233333333333333,0,1.4233333333333333,1.4233333333333333
2025-2026,4,469,Pope,NEW,Goalkeeper,6.586666666666667,8,-1.413333333333333,1.413333333333333
2025-2026,4,384,Gakpo,LIV,Midfielder,4.406666666666666,3,1.4066666666666663,1.4066666666666663
2025-2026,4,238,Estêvão,CHE,Midfielder,1.4033333333333333,0,1.4033333333333333,1.4033333333333333
2025-2026,4,59,Onana,AVL,Midfielder,1.39,0,1.39,1.39
2025-2026,4,226,Chalobah,CHE,Defender,4.39,3,1.3899999999999997,1.3899999999999997
2025-2026,4,648,Munetsi,WOL,Midfielder,1.3733333333333333,0,1.3733333333333333,1.3733333333333333
2025-2026,4,547,E.Le Fée,SUN,Midfielder,1.3733333333333333,0,1.3733333333333333,1.3733333333333333
2025-2026,4,409,Stones,MCI,Defender,1.3333333333333333,0,1.3333333333333333,1.3333333333333333
2025-2026,4,416,Bernardo,MCI,Midfielder,4.6866666666666665,6,-1.3133333333333335,1.3133333333333335
2025-2026,4,388,C.Jones,LIV,Midfielder,1.2966666666666666,0,1.2966666666666666,1.2966666666666666
2025-2026,4,633,H.Bueno,WOL,Defender,2.7133333333333334,4,-1.2866666666666666,1.2866666666666666
2025-2026,4,16,Saka,ARS,Midfielder,1.27,0,1.27,1.27
2025-2026,4,151,Van Hecke,BHA,Defender,1.7333333333333334,3,-1.2666666666666666,1.2666666666666666
2025-2026,4,113,Van den Berg,BRE,Defender,2.25,1,1.25,1.25
2025-2026,4,173,Wieffer,BHA,Midfielder,1.2466666666666666,0,1.2466666666666666,1.2466666666666666
2025-2026,4,128,Onyeka,BRE,Midfielder,1.2333333333333334,0,1.2333333333333334,1.2333333333333334
2025-2026,4,25,Nwaneri,ARS,Midfielder,1.7666666666666666,3,-1.2333333333333334,1.2333333333333334
2025-2026,4,182,Trafford,MCI,Goalkeeper,1.2133333333333334,0,1.2133333333333334,1.2133333333333334
2025-2026,4,354,Ampadu,LEE,Midfielder,2.796666666666667,4,-1.2033333333333331,1.2033333333333331
2025-2026,4,273,Wharton,CRY,Midfielder,1.1966666666666668,0,1.1966666666666668,1.1966666666666668
2025-2026,4,270,Hughes,CRY,Midfielder,1.8066666666666666,3,-1.1933333333333334,1.1933333333333334
2025-2026,4,330,Berge,FUL,Midfielder,2.8266666666666667,4,-1.1733333333333333,1.1733333333333333
2025-2026,4,490,Joelinton,NEW,Midfielder,1.8533333333333333,3,-1.1466666666666667,1.1466666666666667
2025-2026,4,353,James,LEE,Midfielder,2.14,1,1.1400000000000001,1.1400000000000001
2025-2026,4,436,De Ligt,MUN,Defender,2.13,1,1.13,1.13
2025-2026,4,402,Aït-Nouri,MCI,Defender,1.1233333333333333,0,1.1233333333333333,1.1233333333333333
2025-2026,4,507,Aina,NFO,Defender,1.1166666666666667,0,1.1166666666666667,1.1166666666666667
2025-2026,4,295,Keane,EVE,Defender,7.1033333333333335,6,1.1033333333333335,1.1033333333333335
2025-2026,4,351,Gnonto,LEE,Midfielder,2.09,1,1.0899999999999999,1.0899999999999999
2025-2026,4,350,Aaronson,LEE,Midfielder,3.91,5,-1.0899999999999999,1.0899999999999999
2025-2026,4,293,O'Brien,EVE,Defender,4.913333333333333,6,-1.086666666666667,1.086666666666667
2025-2026,4,455,Mount,MUN,Midfielder,1.0766666666666667,0,1.0766666666666667,1.0766666666666667
2025-2026,4,47,Rogers,AVL,Midfielder,1.94,3,-1.06,1.06
2025-2026,4,612,L.Paquetá,WHU,Midfielder,3.033333333333333,2,1.0333333333333332,1.0333333333333332
2025-2026,4,634,Mosquera,WOL,Defender,0.9733333333333334,2,-1.0266666666666666,1.0266666666666666
2025-2026,4,121,Damsgaard,BRE,Midfielder,1.02,0,1.02,1.02
2025-2026,4,233,Acheampong,CHE,Defender,1.0166666666666666,0,1.0166666666666666,1.0166666666666666
2025-2026,4,97,Evanilson,BOU,Forward,3.9833333333333334,5,-1.0166666666666666,1.0166666666666666
2025-2026,4,11,White,ARS,Defender,1.0133333333333334,0,1.0133333333333334,1.0133333333333334
2025-2026,4,691,Calvert-Lewin,LEE,Forward,0.9933333333333333,2,-1.0066666666666668,1.0066666666666668
2025-2026,4,178,Welbeck,BHA,Forward,1.0,2,-1.0,1.0
2025-2026,4,50,Buendía,AVL,Midfielder,1.0066666666666666,2,-0.9933333333333334,0.9933333333333334
2025-2026,4,584,Tel,TOT,Midfielder,2.006666666666667,3,-0.9933333333333332,0.9933333333333332
2025-2026,4,698,Okafor,LEE,Midfielder,1.01,2,-0.99,0.99
2025-2026,4,246,Andrey Santos,CHE,Midfielder,0.9833333333333333,0,0.9833333333333333,0.9833333333333333
2025-2026,4,476,Burn,NEW,Defender,5.026666666666666,6,-0.9733333333333336,0.9733333333333336
2025-2026,4,693,Hutchinson,NFO,Midfielder,0.9733333333333334,0,0.9733333333333334,0.9733333333333334
2025-2026,4,615,Summerville,WHU,Midfielder,1.0333333333333334,2,-0.9666666666666666,0.9666666666666666
2025-2026,4,574,Udogie,TOT,Defender,0.03666666666666667,1,-0.9633333333333334,0.9633333333333334
2025-2026,4,438,Mazraoui,MUN,Defender,0.03666666666666667,1,-0.9633333333333334,0.9633333333333334
2025-2026,4,325,Smith Rowe,FUL,Midfielder,1.9633333333333334,1,0.9633333333333334,0.9633333333333334
2025-2026,4,54,McGinn,AVL,Midfielder,2.04,3,-0.96,0.96
2025-2026,4,458,Mainoo,MUN,Midfielder,0.04,1,-0.96,0.96
2025-2026,4,466,Zirkzee,MUN,Forward,0.04,1,-0.96,0.96
2025-2026,4,618,G.Rodriguez,WHU,Midfielder,0.9533333333333334,0,0.9533333333333334,0.9533333333333334
2025-2026,4,596,Solanke,TOT,Forward,0.9533333333333334,0,0.9533333333333334,0.9533333333333334
2025-2026,4,87,Christie,BOU,Midfielder,0.95,0,0.95,0.95
2025-2026,4,603,Diouf,WHU,Defender,1.9466666666666668,1,0.9466666666666668,0.9466666666666668
2025-2026,4,332,Lukić,FUL,Midfielder,5.06,6,-0.9400000000000004,0.9400000000000004
2025-2026,4,167,Baleba,BHA,Midfielder,0.9366666666666666,0,0.9366666666666666,0.9366666666666666
2025-2026,4,321,J.Cuenca,FUL,Defender,0.9233333333333333,0,0.9233333333333333,0.9233333333333333
2025-2026,4,565,Vicario,TOT,Goalkeeper,8.92,8,0.9199999999999999,0.9199999999999999
2025-2026,4,272,Lerma,CRY,Midfielder,2.0866666666666664,3,-0.9133333333333336,0.9133333333333336
2025-2026,4,210,Tchaouna,BUR,Midfielder,2.0866666666666664,3,-0.9133333333333336,0.9133333333333336
2025-2026,4,450,Cunha,MUN,Midfielder,0.9066666666666666,0,0.9066666666666666,0.9066666666666666
2025-2026,4,585,Bentancur,TOT,Midfielder,0.9,0,0.9,0.9
2025-2026,4,413,Marmoush,MCI,Midfielder,0.8866666666666667,0,0.8866666666666667,0.8866666666666667
2025-2026,4,358,Tanaka,LEE,Midfielder,0.8766666666666667,0,0.8766666666666667,0.8766666666666667
2025-2026,4,110,Kayode,BRE,Defender,2.8766666666666665,2,0.8766666666666665,0.8766666666666665
2025-2026,4,1,Raya,ARS,Goalkeeper,5.133333333333334,6,-0.8666666666666663,0.8666666666666663
2025-2026,4,542,Seelt,SUN,Defender,0.8466666666666667,0,0.8466666666666667,0.8466666666666667
2025-2026,4,643,André,WOL,Midfielder,1.84,1,0.8400000000000001,0.8400000000000001
2025-2026,4,635,R.Gomes,WOL,Defender,1.1633333333333333,2,-0.8366666666666667,0.8366666666666667
2025-2026,4,207,Hannibal,BUR,Midfielder,1.8333333333333333,1,0.8333333333333333,0.8333333333333333
2025-2026,4,139,Verbruggen,BHA,Goalkeeper,1.1666666666666667,2,-0.8333333333333333,0.8333333333333333
2025-2026,4,362,Piroe,LEE,Forward,0.8233333333333334,0,0.8233333333333334,0.8233333333333334
2025-2026,4,136,Thiago,BRE,Forward,1.8233333333333333,1,0.8233333333333333,0.8233333333333333
2025-2026,4,638,Hoever,WOL,Defender,0.8166666666666667,0,0.8166666666666667,0.8166666666666667
2025-2026,4,301,Alcaraz,EVE,Midfielder,0.81,0,0.81,0.81
2025-2026,4,516,Hudson-Odoi,NFO,Midfielder,1.81,1,0.81,0.81
2025-2026,4,666,Gyökeres,ARS,Forward,5.19,6,-0.8099999999999996,0.8099999999999996
2025-2026,4,682,Møller Wolfe,WOL,Defender,0.8033333333333333,0,0.8033333333333333,0.8033333333333333
2025-2026,4,625,Füllkrug,WHU,Forward,0.7933333333333333,0,0.7933333333333333,0.7933333333333333
2025-2026,4,582,Kudus,TOT,Midfielder,3.78,3,0.7799999999999998,0.7799999999999998
2025-2026,4,628,José Sá,WOL,Goalkeeper,0.7766666666666666,0,0.7766666666666666,0.7766666666666666
2025-2026,4,700,Dowman,ARS,Midfielder,0.7766666666666666,0,0.7766666666666666,0.7766666666666666
2025-2026,4,356,Gruev,LEE,Midfielder,0.7766666666666666,0,0.7766666666666666,0.7766666666666666
2025-2026,4,310,Barry,EVE,Forward,1.7733333333333334,1,0.7733333333333334,0.7733333333333334
2025-2026,4,417,Cherki,MCI,Midfielder,0.7666666666666667,0,0.7666666666666667,0.7666666666666667
2025-2026,4,107,Lewis-Potter,BRE,Defender,1.73,1,0.73,0.73
2025-2026,4,552,Sadiki,SUN,Midfielder,2.2733333333333334,3,-0.7266666666666666,0.7266666666666666
2025-2026,4,242,Dewsbury-Hall,EVE,Midfielder,2.723333333333333,2,0.7233333333333332,0.7233333333333332
2025-2026,4,654,Strand Larsen,WOL,Forward,0.7166666666666667,0,0.7166666666666667,0.7166666666666667
2025-2026,4,163,Hinshelwood,BHA,Midfielder,0.29333333333333333,1,-0.7066666666666667,0.7066666666666667
2025-2026,4,146,Dunk,BHA,Defender,1.3033333333333332,2,-0.6966666666666668,0.6966666666666668
2025-2026,4,19,Martinelli,ARS,Midfielder,0.30666666666666664,1,-0.6933333333333334,0.6933333333333334
2025-2026,4,410,Lewis,MCI,Defender,0.69,0,0.69,0.69
2025-2026,4,237,Enzo,CHE,Midfielder,4.67,4,0.6699999999999999,0.6699999999999999
2025-2026,4,500,Osula,NEW,Forward,1.66,1,0.6599999999999999,0.6599999999999999
2025-2026,4,215,Flemming,BUR,Forward,0.6533333333333333,0,0.6533333333333333,0.6533333333333333
2025-2026,4,508,N.Williams,NFO,Defender,0.6533333333333333,0,0.6533333333333333,0.6533333333333333
2025-2026,4,250,Delap,CHE,Forward,0.65,0,0.65,0.65
2025-2026,4,228,Gusto,CHE,Defender,0.64,0,0.64,0.64
2025-2026,4,291,Tarkowski,EVE,Defender,7.363333333333333,8,-0.6366666666666667,0.6366666666666667
2025-2026,4,329,Wilson,FUL,Midfielder,1.63,1,0.6299999999999999,0.6299999999999999
2025-2026,4,646,Gomes,WOL,Midfielder,2.3833333333333333,3,-0.6166666666666667,0.6166666666666667
2025-2026,4,299,Ndiaye,EVE,Midfielder,4.3933333333333335,5,-0.6066666666666665,0.6066666666666665
2025-2026,4,386,Mac Allister,LIV,Midfielder,0.41,1,-0.5900000000000001,0.5900000000000001
2025-2026,4,440,Dalot,MUN,Defender,0.5833333333333334,0,0.5833333333333334,0.5833333333333334
2025-2026,4,477,Livramento,NEW,Defender,5.43,6,-0.5700000000000003,0.5700000000000003
2025-2026,4,86,Brooks,BOU,Midfielder,1.5666666666666667,1,0.5666666666666667,0.5666666666666667
2025-2026,4,452,Amad,MUN,Midfielder,1.4366666666666668,2,-0.5633333333333332,0.5633333333333332
2025-2026,4,568,Pedro Porro,TOT,Defender,5.456666666666667,6,-0.543333333333333,0.543333333333333
2025-2026,4,8,J.Timber,ARS,Defender,8.536666666666667,8,0.5366666666666671,0.5366666666666671
2025-2026,4,521,Sangaré,NFO,Midfielder,1.4633333333333334,2,-0.5366666666666666,0.5366666666666666
2025-2026,4,607,N.Aguerd,WHU,Defender,0.5366666666666666,0,0.5366666666666666,0.5366666666666666
2025-2026,4,17,Ødegaard,ARS,Midfielder,1.52,1,0.52,0.52
2025-2026,4,319,Castagne,FUL,Defender,0.5,0,0.5,0.5
2025-2026,4,283,Mateta,CRY,Forward,1.5166666666666666,2,-0.4833333333333334,0.4833333333333334
2025-2026,4,58,Kamara,AVL,Midfielder,0.48333333333333334,0,0.48333333333333334,0.48333333333333334
2025-2026,4,591,Gray,TOT,Midfielder,0.4633333333333333,0,0.4633333333333333,0.4633333333333333
2025-2026,4,708,M.Fernandes,WHU,Midfielder,2.44,2,0.43999999999999995,0.43999999999999995
2025-2026,4,661,Ekitiké,LIV,Forward,2.433333333333333,2,0.4333333333333331,0.4333333333333331
2025-2026,4,48,Tielemans,AVL,Midfielder,1.4266666666666667,1,0.42666666666666675,0.42666666666666675
2025-2026,4,642,Hee Chan,WOL,Midfielder,1.5766666666666667,2,-0.42333333333333334,0.42333333333333334
2025-2026,4,217,Foster,BUR,Forward,1.5766666666666667,2,-0.42333333333333334,0.42333333333333334
2025-2026,4,443,Shaw,MUN,Defender,1.42,1,0.41999999999999993,0.41999999999999993
2025-2026,4,424,Bobb,MCI,Midfielder,1.42,1,0.41999999999999993,0.41999999999999993
2025-2026,4,431,Bayindir,MUN,Goalkeeper,1.59,2,-0.4099999999999999,0.4099999999999999
2025-2026,4,190,Ekdal,BUR,Defender,3.6,4,-0.3999999999999999,0.3999999999999999
2025-2026,4,243,George,CHE,Midfielder,-0.39,0,-0.39,0.39
2025-2026,4,18,Madueke,ARS,Midfielder,2.63,3,-0.3700000000000001,0.3700000000000001
2025-2026,4,106,Collins,BRE,Defender,2.6366666666666667,3,-0.3633333333333333,0.3633333333333333
2025-2026,4,170,Milner,BHA,Midfielder,0.66,1,-0.33999999999999997,0.33999999999999997
2025-2026,4,573,Spence,TOT,Defender,4.676666666666667,5,-0.32333333333333325,0.32333333333333325
2025-2026,4,505,Milenković,NFO,Defender,1.32,1,0.32000000000000006,0.32000000000000006
2025-2026,4,709,Krejčí,WOL,Defender,0.6933333333333334,1,-0.30666666666666664,0.30666666666666664
2025-2026,4,544,Diarra,SUN,Midfielder,2.6966666666666668,3,-0.30333333333333323,0.30333333333333323
2025-2026,4,671,Wilson,WHU,Forward,1.2966666666666666,1,0.29666666666666663,0.29666666666666663
2025-2026,4,348,Rodon,LEE,Defender,4.293333333333333,4,0.293333333333333,0.293333333333333
2025-2026,4,673,J.Palhinha,TOT,Midfielder,2.716666666666667,3,-0.2833333333333332,0.2833333333333332
2025-2026,4,129,Yarmoliuk,BRE,Midfielder,3.28,3,0.2799999999999998,0.2799999999999998
2025-2026,4,382,Wirtz,LIV,Midfielder,2.7266666666666666,3,-0.27333333333333343,0.27333333333333343
2025-2026,4,493,Longstaff,LEE,Midfielder,1.73,2,-0.27,0.27
2025-2026,4,663,J.Arias,WOL,Midfielder,0.74,1,-0.26,0.26
2025-2026,4,486,Elanga,NEW,Midfielder,1.2533333333333334,1,0.2533333333333334,0.2533333333333334
2025-2026,4,126,Jensen,BRE,Midfielder,1.7533333333333334,2,-0.2466666666666666,0.2466666666666666
2025-2026,4,681,Šeško,MUN,Forward,1.7666666666666666,2,-0.2333333333333334,0.2333333333333334
2025-2026,4,209,Laurent,BUR,Midfielder,1.7666666666666666,2,-0.2333333333333334,0.2333333333333334
2025-2026,4,158,Georginio,BHA,Midfielder,1.2333333333333334,1,0.2333333333333334,0.2333333333333334
2025-2026,4,457,Casemiro,MUN,Midfielder,1.23,1,0.22999999999999998,0.22999999999999998
2025-2026,4,304,Iroegbunam,EVE,Midfielder,2.23,2,0.22999999999999998,0.22999999999999998
2025-2026,4,287,Pickford,EVE,Goalkeeper,6.216666666666667,6,0.21666666666666679,0.21666666666666679
2025-2026,4,695,Tchatchoua,WOL,Defender,0.7866666666666666,1,-0.21333333333333337,0.21333333333333337
2025-2026,4,162,Gruda,BHA,Midfielder,1.21,1,0.20999999999999996,0.20999999999999996
2025-2026,4,53,Malen,AVL,Midfielder,0.7966666666666666,1,-0.20333333333333337,0.20333333333333337
2025-2026,4,385,Chiesa,LIV,Midfielder,0.7966666666666666,1,-0.20333333333333337,0.20333333333333337
2025-2026,4,679,Hermansen,WHU,Goalkeeper,1.2033333333333334,1,0.20333333333333337,0.20333333333333337
2025-2026,4,392,Endo,LIV,Midfielder,-0.2,0,-0.2,0.2
2025-2026,4,64,Watkins,AVL,Forward,1.8066666666666666,2,-0.19333333333333336,0.19333333333333336
2025-2026,4,491,Tonali,NEW,Midfielder,2.8066666666666666,3,-0.19333333333333336,0.19333333333333336
2025-2026,4,441,Dorgu,MUN,Defender,0.81,1,-0.18999999999999995,0.18999999999999995
2025-2026,4,560,Isidor,SUN,Forward,1.8166666666666667,2,-0.18333333333333335,0.18333333333333335
2025-2026,4,659,Walker-Peters,WHU,Defender,1.18,1,0.17999999999999994,0.17999999999999994
2025-2026,4,192,Hartman,BUR,Defender,3.8233333333333333,4,-0.17666666666666675,0.17666666666666675
2025-2026,4,680,Broja,BUR,Forward,0.83,1,-0.17000000000000004,0.17000000000000004
2025-2026,4,232,Tosin,CHE,Defender,0.83,1,-0.17000000000000004,0.17000000000000004
2025-2026,4,337,Raúl,FUL,Forward,0.8333333333333334,1,-0.16666666666666663,0.16666666666666663
2025-2026,4,427,Reijnders,MCI,Midfielder,3.1633333333333336,3,0.16333333333333355,0.16333333333333355
2025-2026,4,311,Beto,EVE,Forward,2.16,2,0.16000000000000014,0.16000000000000014
